Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Comments
0.0,0.036926037,3.0,-13.012,0.09546161037188672,0.11484043576185315,0.594,0.020570824,0.272,144.553,272467.0,87910955.93900096,240853.0,23145970.0,1141.0
5.0,0.031255875,6.0,-13.781,0.0388,0.616295051,0.000261,0.001860867,0.578,125.231,194000.0,1870898.0,35807.0,129042647.67579783,576.0
0.0,0.036264691,8.0,-12.953,0.0648,0.843908625,0.0263,0.046268279,0.576,170.721,162286.0,19436.0,1119.0,9516698.0,55.0
1.0,0.013312053,6.0,-14.936,0.0334,0.766060875,0.807,0.001860867,0.082,117.069,217606.0,706018.0,7201.0,19457528.0,167.0
9.0,0.258474853,1.0,-7.561370454078488,0.101,1.37e-07,2.5e-06,0.000881974,0.569,119.988,272080.0,409897329.0,1749518.0,450534734.0,34870.0
5.0,0.437245479,6.0,-4.315,0.306,2.86e-06,0.0,0.033745416977861285,0.518,85.996,324307.0,295026831.0,2212839.0,227592322.0,32923.0
8.0,0.529475129,4.0,-6.759,0.251,0.086938307,0.00175,0.000230346,0.737,83.011,231240.0,60823771.0,403945.0,220334731.0,12928.0
9.0,0.241804367,5.231603514552444,-6.711,0.303,6.45e-07,4.19e-06,0.033745416977861285,0.715,99.498,222830.74600123568,31503357.0,293459.0,129042647.67579783,8605.0
2.0,0.786330467,10.0,-3.99,0.304,0.11484043576185315,1.2e-05,0.001331,0.72,79.675,237233.0,2434744.0,63107.0,16694375.0,1919.0
3.0,0.3358391607915793,10.0,-7.561370454078488,0.339,5.76e-07,5.87e-05,0.458314011,0.78,136.734,158467.0,12105762.0,145123.0,53722491.0,5263.0
5.0,0.3358391607915793,5.231603514552444,-7.561370454078488,0.37,0.11484043576185315,0.000108,0.007645373,0.442,138.335,222830.74600123568,73500123.0,547052.0,41668859.0,20151.0
2.0,0.114084125,5.0,-13.131,0.439,0.496793088,0.00198,0.001061208,0.698,174.836,202451.0,518998.0,19870.0,3718088.0,610.0
5.0,0.223648543,4.0,-7.561370454078488,0.219,0.11484043576185315,0.05493371424806095,0.000354895,0.526,86.055,252360.0,295026831.0,648506.3617983689,27414643.0,32923.0
6.0,0.498677257,6.0,-4.699,0.323,0.11484043576185315,0.0,0.000237177,0.56,89.767,238600.0,27097198.0,189648.0,129042647.67579783,6751.0
8.0,0.133432831,10.0,-8.914,0.0319,0.11484043576185315,0.0,0.000303464,0.771,94.736,227653.0,18701629.0,648506.3617983689,402838433.0,28103.212077592707
3.0,0.020123648,2.0,-7.561370454078488,0.0501,0.669921875,0.05493371424806095,0.002197,0.354,205.846,188238.0,87910955.93900096,2539804.0,947117209.0,28103.212077592707
1.0,0.120553784,7.0,-10.407,0.0312,0.11484043576185315,0.0944,0.234885113,0.373,79.255,229827.0,9091676.0,116240.0,109527635.0,5253.0
8.0,0.322828856,10.0,-10.456,0.0472,0.11484043576185315,0.000982,0.033745416977861285,0.828,117.743,235693.0,79796.0,1240.0,82300943.0,16.0
6.0,0.052313624,8.0,-6.665,0.0399,0.246491883,0.0,0.001331,0.5258417696629214,120.93781927710845,143531.0,2876944.0,648506.3617983689,39109023.0,2971.0
5.0,0.485587656,9.0,-10.915,0.0341,0.005929741,5.3e-06,0.001124864,0.812,159.996,202000.0,350629.0,9782.0,22699812.0,674.0
3.0,0.331373888,4.0,-7.881,0.0379,0.00048189,0.0,3.86e-05,0.708,160.697,226267.0,613769.0,6355.0,49600732.0,139.0
4.0,0.065939264,4.0,-12.366,0.0256,0.203297472,0.00143,0.001124864,0.867,94.285,153413.0,87910955.93900096,648506.3617983689,12787820.0,64.0
6.0,0.037595375,7.0,-13.534,0.034,0.025153757,0.00845,0.000663055,0.824,122.239,222533.0,7508.0,141.0,24754190.0,1.0
6.0,0.000640504,9.0,-17.696,0.09546161037188672,0.539353144,0.000259,0.006967871,0.5258417696629214,90.666,222830.74600123568,647837.0,11454.0,20386329.0,109.0
6.0,0.3358391607915793,5.231603514552444,-7.561370454078488,0.09546161037188672,0.005451776,0.000622,0.001520875,0.68,123.57,222830.74600123568,26276321.0,239386.0,449706835.0,28103.212077592707
5.0,0.089314623,0.0,-13.148,0.0303,0.109215352,0.00105,0.000985075,0.523,121.989,268867.0,418605.0,1367.0,145647003.0,95.0
6.0,0.586376253,5.231603514552444,-6.968,0.0282,0.11484043576185315,1.15e-05,0.075151448,0.919,129.881,161440.0,2909425.0,17713.0,247489800.0,698.0
5.0,0.413493625,5.231603514552444,-7.561370454078488,0.0291,0.003581577,4.33e-06,0.763551944,0.582,120.93781927710845,242413.0,48359522.0,218216.0,129042647.67579783,4641.0
3.0,0.768575296,2.0,-4.316,0.09546161037188672,0.006644672,9.9e-06,0.004173281,0.5258417696629214,136.993,221720.0,22304997.0,119571.0,129042647.67579783,3497.0
2.0,0.273359449,9.0,-5.534,0.09546161037188672,0.002146689,0.05493371424806095,0.019902511,0.408,83.405,268600.0,268948.0,4324.0,66214013.0,339.0
4.0,0.351895816,7.0,-11.262,0.0283,6.33e-06,0.0,0.082881856,0.5258417696629214,137.145,290064.0,746247.0,12264.0,34702661.0,744.0
4.0,0.3358391607915793,0.0,-8.233,0.0291,0.017984728,0.05493371424806095,0.893056347,0.5258417696629214,121.961,293227.0,49623825.0,134217.0,130092726.0,4859.0
7.0,0.586376253,9.0,-5.325,0.032,0.016974593,1.31e-05,0.033386248,0.559,120.04,295013.0,11323375.0,58787.0,42896611.0,1864.0
3.0,0.034328125,0.0,-11.515,0.0275,0.046656,0.0,0.001442897,0.151,81.638,173373.0,190480.0,648506.3617983689,32957886.0,336.0
4.0,0.599077107,9.0,-7.561370454078488,0.0557,2.98e-08,0.0337,0.088121125,0.503,172.676,194867.0,29241488.0,497777.0,411824343.0,14826.0
7.0,0.359425431,2.0,-5.503,0.0352,2.44e-08,0.000275,0.000851971,0.5258417696629214,112.305,225760.0,618870.0,5975.0,217864540.0,176.0
2.0,0.529475129,5.231603514552444,-5.754,0.0539,2.46e-05,0.000234,0.000751089,0.559,119.651,184360.0,4892898.0,44216.0,144532527.0,1547.0
4.0,0.849278123,10.0,-3.225,0.09546161037188672,3.31e-08,3.78e-05,0.000721734,0.487,102.238,132853.0,2803490.0,29580.0,68990772.0,28103.212077592707
3.0,0.563559976,1.0,-5.603,0.0816,0.11484043576185315,0.00128,0.000129554,0.573,120.93781927710845,270680.0,47965180.0,167010.0,83256610.0,7952.0
5.0,0.426957777,5.231603514552444,-5.002,0.119,0.11484043576185315,0.0,0.000357911,0.424,120.057,222830.74600123568,87910955.93900096,648506.3617983689,61921081.0,71.0
5.0,0.3358391607915793,0.0,-5.122,0.0434,8.29e-05,6.31e-06,0.000118371,0.828,148.018,235467.0,4271710.0,36679.0,49106055.0,667.0
8.0,0.3358391607915793,5.231603514552444,-10.595,0.0426,0.119823157,0.147,0.001092727,0.263,128.026,222830.74600123568,240714.0,2883.0,53498466.0,28103.212077592707
6.0,0.3358391607915793,5.231603514552444,-5.737,0.09546161037188672,8.41e-07,0.000177,0.000638277,0.433,111.0,261840.0,3929494.0,648506.3617983689,129042647.67579783,168.0
5.0,0.3358391607915793,5.0,-4.496,0.09546161037188672,0.002628072,0.00643,0.000160989,0.5258417696629214,77.677,201360.0,4625811.0,648506.3617983689,35744541.0,556.0
1.0,0.001124864,6.0,-7.561370454078488,0.0445,0.921167317,0.05493371424806095,0.001685159,0.162,120.484,222830.74600123568,15711126.0,244788.0,193705968.0,6834.0
0.0,0.030959144,5.0,-18.197,0.0407,0.835896888,0.676,0.000709732,0.2,75.056,247808.0,17645535.0,224423.0,141143374.0,28103.212077592707
2.0,0.004096,4.0,-21.04,0.09546161037188672,0.958585256,0.0176,0.001442897,0.395,169.898,239508.0,8471245.0,78690.0,79455335.0,28103.212077592707
2.0,0.3358391607915793,5.231603514552444,-20.696,0.0317,0.941192,0.263,0.002000376,0.296,90.928,307698.0,18188095.0,161891.0,111668452.0,28103.212077592707
1.0,0.3358391607915793,4.0,-19.991,0.0304,0.868250664,0.847,0.000955672,0.252,140.096,135444.0,1221363.0,17659.0,53987535.0,26.0
2.0,0.003112136,3.0,-19.585,0.0389,0.961504803,0.0688,0.001225043,0.5258417696629214,120.93781927710845,284131.0,7317644.0,49505.0,115351781.0,1021.0
2.0,0.004330747,0.0,-18.131,0.0489,0.794022776,0.751,0.001520875,0.356,142.119,168040.0,1238928.0,11495.0,93762318.0,318.0
3.0,0.099897344,7.0,-9.657,0.0304,0.200201625,0.0,0.033745416977861285,0.446,124.97,364613.0,87910955.93900096,1315.0,66599419.0,69.0
3.0,0.3358391607915793,4.0,-18.645,0.0339,0.979146657,0.908,0.000719323,0.369,120.93781927710845,133267.0,1097364.0,23871.0,31119978.0,514.0
0.0,0.092345408,10.0,-10.422,0.0307,0.11484043576185315,0.00228,0.327082769,0.189,113.066,222830.74600123568,240025467.0,1279053.0,374908872.0,59796.0
9.0,0.019902511,7.0,-12.238,0.091,2.46e-06,0.00138,9.8e-05,0.742,111.485,226240.0,63789393.0,519736.0,320875067.0,28103.212077592707
7.0,0.967361669,9.0,-4.613,0.09546161037188672,1.06e-06,4.45e-05,0.086938307,0.84,126.47,352906.0,82384309.0,678837.0,194870867.0,20995.0
7.0,0.300763,2.0,-12.759,0.0438,0.009261,0.000426,0.033745416977861285,0.91,120.75,215173.0,57418794.0,348189.0,173523531.0,17658.0
0.0,0.804357,10.0,-7.561370454078488,0.125,7.08e-06,0.0022,0.001191016,0.376,195.815,280000.0,25115573.0,196994.0,89798826.0,7476.0
2.0,0.332812557,6.0,-7.561370454078488,0.0427,6.03e-06,5.63e-06,0.028094464,0.5258417696629214,120.93781927710845,265320.0,6052700.0,72433.0,7981736.0,2893.0
7.0,0.3358391607915793,2.0,-10.457,0.0321,0.000640504,0.000388,0.008242408,0.639,135.406,178987.0,6214045.0,52412.0,66628334.0,2775.0
8.0,0.129554216,1.0,-8.825,0.0453,6.35e-05,0.0847,0.000302112,0.727,114.832,347667.0,87910955.93900096,183216.0,64530419.0,8958.0
7.0,0.761048497,6.0,-2.926,0.113,4.82e-08,6.92e-05,0.007189057,0.658,128.04,186210.0,52877.0,893.0,443481299.0,55.0
7.0,0.469097433,5.0,-6.932,0.09546161037188672,0.022188041,0.79,0.002406104,0.5258417696629214,124.431,208600.0,76279956.0,561800.0,219078589.0,13551.0
6.0,0.371694959,6.0,-12.734,0.048,0.103823,0.00121,0.085184,0.972,120.93781927710845,220733.0,418957377.0,3435429.0,262132318.0,126425.0
7.0,0.616295051,7.0,-7.033,0.0362,0.002197,0.000912,0.086938307,0.5258417696629214,115.118,261267.0,180559851.0,648506.3617983689,110735153.0,28103.212077592707
5.0,0.653972032,0.0,-6.427,0.106,0.000681472,0.124,0.002146689,0.804,120.93781927710845,242240.0,87910955.93900096,73583.0,130718006.0,1915.0
5.0,0.712121957,5.231603514552444,-6.509,0.036,0.024137569,0.00816,0.010941048,0.966,126.143,351573.0,52877.0,893.0,81018008.0,55.0
7.0,0.438976,2.0,-6.009,0.105,4e-05,0.05493371424806095,0.029791,0.902,128.976,276080.0,283117873.0,1373934.0,76312247.0,44809.0
8.0,0.3358391607915793,0.0,-5.961,0.0367,0.010648,0.0,0.023393656,0.93,112.517,242187.0,14631119.0,112003.0,118247658.0,3834.0
8.0,0.663054848,10.0,-4.729,0.0792,1.96e-07,0.545,0.033745416977861285,0.969,123.996,222830.74600123568,76279956.0,561800.0,13070905.0,13551.0
8.0,0.3358391607915793,1.0,-5.843,0.0293,0.023393656,0.05493371424806095,0.027818127,0.5258417696629214,131.659,225627.0,68250778.0,360042.0,129042647.67579783,7502.0
5.0,0.043243551,5.231603514552444,-16.842,0.0463,0.110592,0.0176,0.001520875,0.45,101.384,182653.0,47676885.0,335189.0,193343622.0,16382.0
1.0,0.537367797,0.0,-9.02,0.0737,0.11484043576185315,0.109,0.665338617,0.344,106.859,134267.0,8726124.0,58294.0,9999321.0,1658.0
0.0,0.047045881,9.0,-14.398,0.0499,0.241804367,0.00119,0.003652264,0.612,187.711,152867.0,1240905.0,9102.0,142956049.0,224.0
2.0,0.017779581,2.0,-13.868,0.0272,0.430368875,0.00105,0.002985984,0.201,73.36,212667.0,87910955.93900096,442638.0,82658228.0,21293.0
6.0,0.121287375,10.0,-13.877,0.0422,0.103823,6.98e-05,0.003869893,0.528,101.999,247000.0,5249473.0,648506.3617983689,36940149.0,168.0
4.0,6.4e-05,4.0,-19.994,0.0405,0.799178752,0.00178,0.001331,0.418,117.136,138600.0,20875687.0,105516.0,129042647.67579783,3437.0
1.0,0.633839779,4.0,-7.561370454078488,0.085,0.000302112,0.00201,0.879217912,0.36,112.228,156173.0,12672554.0,59786.0,1948126.0,28103.212077592707
6.0,0.093576664,2.0,-12.44,0.0332,0.504358336,0.05493371424806095,0.002924207,0.54,120.93781927710845,287627.0,23357100.0,648506.3617983689,61905067.0,5775.0
4.0,0.143055667,1.0,-14.647,0.0311,0.145531576,0.0564,0.033745416977861285,0.723,148.03,222830.74600123568,87910955.93900096,22232.0,19385881.0,1012.0
2.0,0.198155287,5.231603514552444,-10.964,0.0376,0.006331625,0.0,0.066923416,0.908,150.566,183307.0,91274010.0,423722.0,762844275.0,11553.0
4.0,0.143877824,8.0,-10.266,0.0309,0.049430863,0.00254,0.001520875,0.797,86.204,205613.0,4302880.0,38657.0,259257572.0,1371.0
3.0,0.006644672,9.0,-18.758,0.0959,0.594823321,0.05493371424806095,0.011852352,0.334,77.464,155453.0,4374454.0,54558.0,130259092.0,202.0
5.0,0.158340421,0.0,-7.851,0.09546161037188672,0.284890312,0.05493371424806095,0.000799179,0.693,93.744,197160.0,23502353.0,131987.0,80883600.0,4653.0
4.0,0.022425768,5.231603514552444,-12.207,0.0339,0.125751501,8.3e-06,0.003511808,0.563,67.409,274040.0,4925805.0,69344.0,170421395.0,297.0
0.0,0.108531333,4.0,-10.266,0.09546161037188672,0.021024576,0.0139,0.002515456,0.182,143.532,260387.0,11013537.0,648506.3617983689,106432184.0,28103.212077592707
2.0,0.400315553,0.0,-7.36,0.09546161037188672,0.025153757,0.05493371424806095,0.028652616,0.5258417696629214,176.717,226760.0,87910955.93900096,6132.0,129042647.67579783,298.0
3.0,0.363994344,7.0,-7.139,0.0445,0.005268024,0.0,0.033745416977861285,0.955,120.93781927710845,222830.74600123568,5316213.0,25987.0,129042647.67579783,1292.0
4.0,0.3358391607915793,5.231603514552444,-11.165,0.0285,0.042875,3.52e-05,0.033745416977861285,0.597,75.798,272160.0,7383344.0,64580.0,84802486.0,607.0
1.0,0.043243551,7.0,-8.296,0.0286,0.055742968,0.00108,0.00051585,0.235,140.804,249627.0,4731304.0,33336.0,129042647.67579783,1770.0
8.0,0.024389,4.0,-17.117,0.139,2.17e-05,0.0,0.186169411,0.506,92.409,222830.74600123568,351401822.0,2549466.0,518080621.0,42859.0
2.0,0.128787625,2.0,-8.926,0.245,6.07e-05,0.0,0.00078633,0.495,99.935,320267.0,155585471.0,1046356.0,327451076.0,22035.0
4.0,0.075151448,10.0,-13.364,0.499,0.009129329,0.0,0.033745416977861285,0.563,130.47,226987.0,212066884.0,1317003.0,270271722.0,30299.0
4.0,0.237176659,3.0,-7.561370454078488,0.0976,0.001643032,0.0,0.113379904,0.668,80.02,326533.0,118440055.0,731399.0,164734842.0,28103.212077592707
7.0,0.3358391607915793,1.0,-7.9,0.09546161037188672,1.64e-06,0.0,0.002628072,0.63,88.926,221467.0,45995920.0,353016.0,90239854.0,5942.0
6.0,0.128787625,1.0,-11.709,0.138,0.11484043576185315,0.0,0.012812904,0.399,89.953,260067.0,70572748.0,473024.0,126371223.0,28103.212077592707
2.0,0.047832147,10.0,-13.888,0.166,0.344472101,3.18e-06,0.002744,0.549,136.422,350533.0,25880121.0,648506.3617983689,69682284.0,4102.0
1.0,0.3358391607915793,7.0,-10.714,0.504,0.002048383,0.05493371424806095,0.001404928,0.5258417696629214,173.273,222830.74600123568,4494.0,174.0,62682051.0,28103.212077592707
9.0,0.420189749,2.0,-6.129,0.37,0.000994012,3.74e-06,0.000586376,0.65,94.899,333907.0,3207135.0,648506.3617983689,52139842.0,1223.0
5.0,0.270840023,1.0,-9.465,0.0903,0.006859,0.00877,6.99e-05,0.931,120.93781927710845,280760.0,6835989.0,60342.0,129042647.67579783,1927.0
9.0,0.491169069,7.0,-2.801,0.247,0.11484043576185315,2.41e-05,3.34e-05,0.5258417696629214,125.071,182413.0,135227988.0,1114973.0,85119241.0,20713.0
8.0,0.510082399,1.0,-4.1,0.156,0.11484043576185315,0.128,0.033745416977861285,0.0815,120.93781927710845,213733.0,1144903863.0,10125701.0,486837929.0,400601.0
9.0,0.433798093,8.0,-7.561370454078488,0.23,2.71e-07,0.0,0.024389,0.626,82.038,274387.0,87910955.93900096,637212.0,151540966.0,15449.0
8.0,0.382657176,2.0,-6.726,0.323,0.047437928,1.88e-06,0.001771561,0.57,150.061,235897.0,33429589.0,432912.0,93984506.0,5210.0
6.0,0.3358391607915793,2.0,-7.561370454078488,0.032,2.86e-07,1.07e-05,0.001124864,0.667,120.021,159820.0,87910955.93900096,176658.0,129042647.67579783,8849.0
8.0,0.3358391607915793,10.0,-7.561370454078488,0.227,3.53e-07,0.00091,0.049836032,0.211,127.984,133125.0,2526998.0,22407.0,58705100.0,303.0
9.0,0.3358391607915793,10.0,-2.018,0.274,0.012649337,0.0,0.000128788,0.642,99.976,250747.0,34373643.0,648506.3617983689,49656144.0,6218.0
6.0,0.545338513,5.231603514552444,-7.561370454078488,0.188,0.11484043576185315,0.0,0.033745416977861285,0.5258417696629214,120.93781927710845,283040.0,1118781.0,17687.0,79133174.0,28103.212077592707
9.0,0.907039232,1.0,-3.278,0.157,2.92e-06,0.0025,0.00096443,0.798,103.005,226107.0,22665050.0,159374.0,57672736.0,3175.0
9.0,0.697864103,1.0,-3.083,0.285,4.04e-07,0.05493371424806095,0.052734375,0.814,149.956,281080.0,148825368.0,648506.3617983689,11783832.0,11749.0
0.0,0.187149248,1.0,-7.818,0.09546161037188672,0.263374721,0.0,0.008,0.285,77.986,237467.0,129107.0,973.0,169769959.0,107.0
4.0,0.3358391607915793,5.231603514552444,-6.457,0.0284,0.11484043576185315,0.0,0.023393656,0.685,143.924,284467.0,344790169.0,1213946.0,185457245.0,34345.0
4.0,0.3358391607915793,7.0,-6.143,0.0279,0.000887504,0.05493371424806095,0.002146689,0.261,133.906,281027.0,382555979.0,1352278.0,141498115.0,42242.0
6.0,0.733870808,6.0,-4.269,0.0407,0.001404928,0.0,0.033745416977861285,0.5258417696629214,120.93781927710845,225987.0,87910955.93900096,677360.0,181228175.0,28103.212077592707
6.0,0.868250664,0.0,-7.561370454078488,0.0607,6.13e-06,0.0,0.015438249,0.796,124.961,205920.0,154804639.0,738986.0,134391079.0,25018.0
3.0,0.264609288,10.0,-6.873,0.0272,0.006751269,0.0,0.010793861,0.492,140.264,288947.0,172409230.0,648506.3617983689,73913009.0,19287.0
4.0,0.3358391607915793,1.0,-7.939,0.0309,6.75e-06,1.78e-05,0.007077888,0.491,139.956,285067.0,221552390.0,714967.0,126878363.0,22191.0
0.0,0.3358391607915793,0.0,-14.14,0.0314,0.11484043576185315,2.94e-06,0.000697864,0.5258417696629214,103.821,217227.0,25942458.0,648506.3617983689,53928512.0,0.0
2.0,0.3358391607915793,5.231603514552444,-7.441,0.09546161037188672,0.000416833,0.0,0.033745416977861285,0.654,149.855,263667.0,87910955.93900096,236820.0,70993793.0,5001.0
0.0,0.053157376,1.0,-7.561370454078488,0.0313,0.094196375,0.0,0.001442897,0.255,97.311,173560.0,87910955.93900096,648506.3617983689,32610775.0,5034.0
4.0,0.351895816,0.0,-9.665,0.0379,0.047437928,0.0,0.004096,0.819,120.93781927710845,148160.0,154325789.0,750611.0,166829226.0,18063.0
5.0,0.451217663,9.0,-10.445,0.0372,0.11484043576185315,6.92e-06,0.033745416977861285,0.73,132.017,306773.0,5590.0,100.0,129042647.67579783,7.0
3.0,0.547343432,4.0,-6.539,0.0415,0.003442951,0.0,0.042144192,0.728,163.045,222830.74600123568,74965456.0,333303.0,108939189.0,6199.0
6.0,0.3358391607915793,10.0,-8.066,0.0413,0.038614472,0.05493371424806095,0.005268024,0.511,120.93781927710845,242733.0,87910955.93900096,138429.0,102020883.0,28103.212077592707
6.0,0.452984832,2.0,-6.702,0.0363,0.010648,0.05493371424806095,0.033745416977861285,0.878,125.203,230267.0,75283307.0,271609.0,203334276.0,7811.0
5.0,0.258474853,7.0,-10.92,0.09546161037188672,0.000121287,0.000138,0.019034163,0.793,147.502,171067.0,16483688.0,73518.0,62396534.0,28103.212077592707
6.0,0.433798093,7.0,-7.543,0.0323,0.120553784,7.63e-05,0.033745416977861285,0.69,120.967,279067.0,3425668.0,34029.0,53410881.0,869.0
7.0,0.320013504,9.0,-10.803,0.0351,0.017373979,1.53e-06,0.033745416977861285,0.564,120.93781927710845,246080.0,84857600.0,413507.0,129042647.67579783,12454.0
6.0,0.204336469,0.0,-10.01,0.0247,0.003511808,0.0,0.033745416977861285,0.696,93.865,168640.0,128454.0,1732.0,129042647.67579783,6.0
3.0,0.027270901,2.0,-10.522,0.0294,0.11484043576185315,0.05493371424806095,0.033745416977861285,0.25,125.584,222830.74600123568,249882562.0,1099163.0,129042647.67579783,43811.0
6.0,0.311665752,5.0,-3.525,0.102,0.020346417,0.0,0.003307949,0.734,138.009,271333.0,341811113.0,1700270.0,645113663.0,43913.0
9.0,0.191102976,10.0,-7.561370454078488,0.153,0.002685619,0.0,0.000445944,0.461,127.641,256027.0,104843215.0,968294.0,129042647.67579783,24208.0
2.0,0.756058031,1.0,-2.027,0.41,0.000174677,0.05493371424806095,0.465484375,0.619,161.109,254027.0,87910955.93900096,648506.3617983689,386401916.0,28103.212077592707
8.0,0.3358391607915793,1.0,-4.639,0.09546161037188672,0.11484043576185315,0.00157,0.000154854,0.683,88.997,222830.74600123568,49770605.0,221038.0,244936709.0,28103.212077592707
9.0,0.582182875,5.231603514552444,-4.386,0.275,2.22e-08,0.05493371424806095,0.033745416977861285,0.637,103.376,207907.0,87910955.93900096,467969.0,198323379.0,28103.212077592707
8.0,0.726572699,1.0,-5.958,0.0637,3.84e-07,0.219,0.000938314,0.545,119.011,242013.0,127208450.0,614864.0,104899869.0,17410.0
6.0,0.512,9.0,-1.866,0.202,0.000119823,0.0,0.000510082,0.587,99.675,209360.0,16274154.0,171898.0,88298034.0,28103.212077592707
9.0,0.072511713,7.0,-6.799,0.361,8.75e-05,0.0,0.00057801,0.904,120.93781927710845,222830.74600123568,225592008.0,1048760.0,136912173.0,27610.0
3.0,0.188132517,5.0,-7.561370454078488,0.0436,0.015625,0.0,0.000377933,0.5258417696629214,120.93781927710845,276093.0,1301203.0,6800.0,129042647.67579783,341.0
5.0,0.392223168,9.0,-7.067,0.09546161037188672,0.120553784,1.79e-05,0.001520875,0.957,120.93781927710845,176533.0,220585577.0,595958.0,91929959.0,11981.0
5.0,0.175616,7.0,-7.561370454078488,0.0277,0.023149125,0.0,0.032768,0.605,120.93781927710845,190653.0,161768.0,1605.0,41631060.0,62.0
2.0,0.120553784,6.0,-12.009,0.0387,0.074618461,0.0,0.001225043,0.658,120.93781927710845,186787.0,2691664.0,648506.3617983689,54248049.0,315.0
1.0,0.129554216,7.0,-13.023,0.0284,0.007301384,1.96e-06,0.033745416977861285,0.696,77.422,215747.0,4843831.0,24069.0,52195157.0,341.0
4.0,0.099897344,5.231603514552444,-13.795,0.034,0.000849278,0.0,0.000801765,0.645,80.06,185693.0,43155236.0,79118.0,129042647.67579783,28103.212077592707
5.0,0.377933067,2.0,-5.879,0.09546161037188672,0.000206425,0.0,0.033745416977861285,0.5258417696629214,120.93781927710845,216613.0,87910955.93900096,2010.0,25250693.0,58.0
0.0,0.187149248,5.231603514552444,-7.818,0.0377,0.263374721,0.0,0.008,0.285,77.986,237467.0,87910955.93900096,6786.0,129042647.67579783,109.0
6.0,0.067917312,8.0,-13.045,0.0328,0.009129329,4.51e-05,0.003307949,0.5258417696629214,140.482,222830.74600123568,29211773.0,126949.0,143415947.0,3600.0
1.0,0.3358391607915793,6.0,-12.048,0.0331,0.099252847,0.05493371424806095,0.000430369,0.383,149.119,201040.0,13250122.0,61555.0,80996175.0,28103.212077592707
2.0,0.135796744,6.0,-11.253,0.09546161037188672,0.080621568,0.05493371424806095,0.003723875,0.372,141.233,227600.0,87910955.93900096,32411.0,149593093.0,398.0
5.0,0.133432831,6.0,-7.561370454078488,0.0369,0.268336125,0.0,0.008,0.5258417696629214,102.851,256707.0,49519406.0,140698.0,49665655.0,28103.212077592707
